141 8068.285929 1.690E-74 5.428E+01.02100.04826637.47660.50-.075000             10              7                    R 12      232421 5 3 5 3 2 3   108.0  100.0
141 8070.084598 2.806E-63 1.184E+00.02200.04720696.09480.50-.075000              4              1                    P 30      442421 5 3 5 3 2 3   236.0  244.0
141 8072.252100 1.962E-89 3.228E+01.02200.08033510.05060.50-.054750             14             10                    P  9      232321 5 3 5 3 2 3    68.0   76.0
141 8075.371419 1.681E-66 4.521E+01.02200.08022715.77470.50-.054750              9              6                    P  9      232421 5 3 5 3 2 3    68.0   76.0
141 8076.371541 9.473E-91 6.265E+00.02200.04734044.99290.50-.075000             10              6                    P 29      232321 5 3 5 3 2 3   228.0  236.0
141 8076.653128 1.453E-70 4.075E+01.08600.54724262.22880.500.039540             10              7                    R  0      232421 5 3 5 3 2 3    12.0    4.0
141 8077.383922 1.687E-89 1.610E+01.02200.04733578.83940.50-.075000             12              8                    P 21      232321 5 3 5 3 2 3   164.0  172.0
141 8086.020212 2.003E-98 1.081E+01.02200.04837653.31910.50-.075000             16             11                    P 15      232321 5 3 5 3 2 3   116.0  124.0
141 8093.153418 9.013E-74 5.472E+01.02100.05226277.64680.50-.075000             10              7                    R 11      232421 5 3 5 3 2 3   100.0   92.0
141 8093.889599 5.163E-98 2.230E+01.03200.20837407.69620.50-.026840             17             12                    P  6      232321 5 3 5 3 2 3    44.0   52.0
141 8099.474028 2.481E-70 4.879E+01.08500.60424293.22900.500.017630             10              7                    R  1      232421 5 3 5 3 2 3    20.0   12.0
141 8103.304854 2.240E-94 3.417E-01.02200.04735235.30870.50-.075000              6              2                    P 41      342321 5 3 5 3 2 3   324.0  332.0
141 8105.324247 7.284E-99 2.613E+01.02200.06637975.61590.50-.065000             17             12                    R  9      232321 5 3 5 3 2 3    84.0   76.0
141 8109.060048 2.956E-93 3.066E+01.02100.04535444.63420.50-.075000             14             10                    R 15      232321 5 3 5 3 2 3   132.0  124.0
141 8109.641747 6.278E-63 9.505E+00.02200.04720901.23390.50-.075000              6              3                    P 23      342421 5 3 5 3 2 3   180.0  188.0
141 8113.511349 4.163E-73 5.509E+01.02100.05725946.02860.50-.075000             10              7                    R 10      232421 5 3 5 3 2 3    92.0   84.0
141 8114.271294 1.772E-63 1.732E+01.02200.04721244.35940.50-.075000              7              4                    P 19      242421 5 3 5 3 2 3   148.0  156.0
141 8116.420666 7.123E-85 1.139E+01.02100.04431415.52270.50-.075000              7              4                    R 32      242421 5 3 5 3 2 3   268.0  260.0
141 8117.222897 1.125E-89 1.050E+01.02200.04733609.11800.50-.075000             11              7                    P 25      232321 5 3 5 3 2 3   196.0  204.0
141 8118.143418 2.732E-70 5.212E+01.07600.59324355.18630.500.020560             10              7                    R  2      232421 5 3 5 3 2 3    28.0   20.0
141 8124.488852 1.421E-87 5.804E+00.02100.04432578.79290.50-.075000              6              3                    R 36      342421 5 3 5 3 2 3   300.0  292.0
141 8128.970753 3.793E-78 3.421E+01.02100.04428373.02160.50-.075000              9              6                    R 21      232421 5 3 5 3 2 3   180.0  172.0
141 8129.394062 1.660E-72 5.538E+01.02200.06625643.07870.50-.065000             10              7                    R  9      232421 5 3 5 3 2 3    84.0   76.0
141 8129.801421 1.689E-95 2.110E+01.02100.04436501.99240.50-.075000             13              9                    R 22      232321 5 3 5 3 2 3   188.0  180.0
141 8132.621631 2.303E-70 5.384E+01.05800.48324448.01430.50-.003700             10              7                    R  3      232421 5 3 5 3 2 3    36.0   28.0
141 8138.623866 5.949E-66 4.586E+01.02300.10322429.70710.50-.042700              9              6                    P  8      232421 5 3 5 3 2 3    60.0   68.0
141 8139.914421 1.921E-81 2.045E+01.02100.04429876.40170.50-.075000              8              5                    R 27      232421 5 3 5 3 2 3   228.0  220.0
141 8140.835454 5.689E-72 5.558E+01.02300.08125369.21510.50-.048370             10              7                    R  8      232421 5 3 5 3 2 3    76.0   68.0
141 8142.870181 1.567E-70 5.481E+01.04100.34424571.58420.50-.016380             10              7                    R  4      232421 5 3 5 3 2 3    44.0   36.0
141 8143.944010 3.927E-64 2.903E+01.02200.04921594.27060.50-.075000              8              5                    P 14      232421 5 3 5 3 2 3   108.0  116.0
141 8144.977931 5.537E-89 3.315E+01.02300.10333272.68550.50-.042700             14             10                    P  8      232321 5 3 5 3 2 3    60.0   68.0
